latitude1,longitude1,supervision_level,states,lgas,ward,settlement name,hf_name,latitude2,longitude2,meta/instanceID
5.1172489,7.3872755,temporary_post,Abia,Aba North,Ogbor I,Ukaegbu road,Ogbor I Health Office,5.1172636,7.3872696,uuid:57855c2e-3292-467c-8930-1a74076e3921
6.2654967,5.6302061,temporary_post,Edo,Oredo,Iyekogba 5,Ekae 2,Ekae phc,6.3333189,5.6207723,uuid:6860e20b-1f85-4012-86c7-67c83999eb9e
7.8480025,4.4787442,temporary_post,Osun,Orolu,BOLORUNDURO,Deeku,BLORUNDURO P. H. C,7.8482259,4.4787667,uuid:5bd62e8f-cdf7-447b-882e-d944de8a615a
7.848398,4.4748292,temporary_post,Osun,Orolu,BOLORUNDURO,IYALOJA HOUSE ,BOLORUNDURO P. H. C,7.8485268,4.4744465,uuid:ab47c682-fd4e-41c9-bfa5-4bc944e4b966
7.8991697,4.8192545,temporary_post,Osun,Boluwaduro,Igbajo 2,Lode,Igbajo PHC,7.8991543,4.8192873,uuid:54812a1b-799e-49d9-84f5-5b9d446c5a9a
7.8991945,4.8193017,temporary_post,Osun,Boluwaduro,Igbajo 2,Idiomo,Igbajo PHC,7.8992168,4.8193741,uuid:0e980b27-db0a-4a97-8cbc-4cdae71d6f78
7.8507053,4.4793363,temporary_post,Osun,Orolu,BOLORUNDURO ,AGIJINI STREET,BOLORUNDURO P. H. C,7.85068,4.4794583,uuid:2f1fcf8e-1bb6-481a-b1e4-3c247c8cb639
7.8509412,4.6071107,temporary_post,Osun,Ifelodun,Eko Ajala/Eko Ende,Eko Ajala,PHC Eko Ajala,7.9162309,4.6545605,uuid:4febcc1d-143c-483f-a4a9-738b8ac4905e
5.792206,7.0240255,temporary_post,Imo,Orlu,Amaifeke ofeahia,Oleme,Holy Ghost nursery and primary school,5.7922204,7.0240921,uuid:8dde6f7f-d5b1-42f5-9a91-7044f306a65e
7.5197875,4.4465106,temporary_post,Osun,Ife North,Ipetumodu 2,Ile Agbon,Baakun phc,7.5209241,4.4463475,uuid:c1b29731-1c68-4aca-94f6-1ea72cc4a0d8
7.5207975,4.44622,temporary_post,Osun,Ife North,Ipetumodu 2,Awosun,Okoko phc,7.5206267,4.4459367,uuid:d9611d26-83dd-45ad-a9ab-82c8e03d781b
6.954231667,7.364331667,temporary_post,Enugu,Igbo-Eze-South,Itchi Uwani,Umuogbu Itchi Uwani,Umuogbu Health Post,6.953231667,7.36327,uuid:1f58b8e4-6836-45ac-9370-bfdf59d930eb
6.944206667,7.420403333,temporary_post,Enugu,Igbo-Eze-South,Iheakpu 2,Isielu Leke,lheakpu Agu Health Center,6.943991667,7.415878333,uuid:41b8f7a3-cd8f-4045-a258-508a85a6a620
7.58248,4.780033333,temporary_post,Osun,Atakunmosa East,Pole,Irogbo,PHC Irogbo,7.58282,4.779875,uuid:37713377-fb01-4e2c-b55f-3e2d9feb2438
7.048173565,2.911192635,temporary_post,Ogun,Yewa North,Eggua,Oke-Odo,Eggua health centre,7.048439565,2.912793076,uuid:49cd77f4-534b-444a-b2d9-a4f7e0af6da7
7.624766667,4.2494,temporary_post,Osun,Ayedire,Gbogbo ward,Ayitedo phc,Ayitedo phc,7.624715,4.249211667,uuid:43bc0287-d593-488c-9260-ebad6012e2cb
7.617925,4.243615,temporary_post,Osun,Ayedire,Idi ape,Alaran,Okomi phc,7.617911667,4.243635,uuid:14347874-97ba-439a-b048-a6c26293c741
7.620205,4.248561667,temporary_post,Osun,Ayedire,Idi ogun,Age,Comprehensive center,7.620238333,4.248653333,uuid:3eb1e9ee-924f-490b-a98e-b940c63a0c20
7.604193333,4.185441667,temporary_post,Osun,Ayedire,Omisore phc,CAC land of Goshen,Omisore,7.604216667,4.185433333,uuid:a03389ab-edd4-4b28-b95f-84da12a66e73
7.548005,6.241985,temporary_post,Kogi,Okene,Otutu,Otutu,PHC Otutu,7.549205,6.241561667,uuid:a0604ef0-e688-498b-b51b-063fd82e68d6
7.5339587,4.7228157,temporary_post,Osun,Atakunmosa East,Iwara,Asuku,Phc,7.534239,4.7227807,uuid:217825a3-b153-4096-848a-af314f5ebb46
6.3316731,8.1037119,temporary_post,Ebonyi,Ebonyi,Kpirikpiri,Presbyterian church,FETHA 1,6.3316294,8.1037742,uuid:f375702c-c6f2-442b-b0b6-ff328a480dff
7.5339587,4.7228157,temporary_post,Osun,Atakunmosa East,Iwara,Asuku,Phc,7.534239,4.7227807,uuid:9397ea20-66ca-4e22-be70-6932d8d7694a
7.5834975,5.529198,temporary_post,Ekiti,Gbonyin,Imesi,Olatunde,Bhc imesi,7.5834863,5.5291002,uuid:61e899f5-8971-41f7-91a9-233f59570811
7.6008579,5.4867828,temporary_post,Ekiti,Gbonyin,Aisegba 1,Apoyinbo,Bhc aisegba,7.6008177,5.4868407,uuid:fb1ed46d-24fe-4215-a88d-40810530aace
7.6355062,5.4111134,temporary_post,Ekiti,Gbonyin,Iluomoba,Tafa,Bhc iluomoba,7.6354217,5.4111167,uuid:7ad20083-54a4-41cb-be9e-4a974ae24558
7.6150592,5.2370566,temporary_post,Ekiti,Gbonyin,Ode 2,Jioba,Bhc ode,7.6150903,5.2370986,uuid:43665973-4b13-40ec-b83e-3cea549b375f
5.3827383,8.2651868,temporary_post,Cross River,Akamkpa,Uyanga,Mkpara 2,PHC Uyanga,5.38273,8.2641017,uuid:d5c99283-cbc7-4e15-86c4-9d08030e8753
6.7267953,8.8153147,temporary_post,Cross River,Yala,Ehumofana 1,Imaje,Imaje Health Center,6.7269108,8.8150966,uuid:1bc88a2b-b67b-491b-a590-de157bc980d7
7.1887932,4.7024925,temporary_post,Osun,Ife South,Ikija 2,Safejo/ Ilare,Safejo PHC,7.1885514,4.7023082,uuid:0fb82d0b-6216-494d-a733-ce05934d8e23
5.9551775,8.7378079,temporary_post,Cross River,Etung,Agbokim,Karabut,Agbokim,5.9576692,8.734523,uuid:8b43b53c-0901-4c22-84aa-e65bf1265cae
5.9753047,8.7323657,temporary_post,Cross River,Etung,Agbokim,Agbokim Caraboat,Health Post,5.9753682,8.7323546,uuid:35f6e362-71c1-4d4d-9c7f-b8aad3b8b91a
5.9865179,8.7308619,temporary_post,Cross River,Etung,Bendeghe Ekiem,When Emeh,Health Post Titor,5.9808312,8.7321137,uuid:a980517f-081b-4bfb-87d3-029165b32718
5.9754433,8.7327133,temporary_post,Cross River,Etung,Bendeghe Ekiem,Ojua Atai,Bendeghe Ekiem PHC,5.9865179,8.7308619,uuid:52cfa255-03b1-4c2b-90fc-50fc58a131ad
5.9551775,8.7378079,temporary_post,Cross River,Etung,Bendeghe Ekiem,Okosoro,Okosoro Health Post,5.9766745,8.7321142,uuid:4cd3e9e6-72ee-4e18-8b5a-f28fa9ae7ca6
7.2019565,4.8784993,temporary_post,Ondo,Ile Oluji/Okeigbo,Ileoluji 3,Lota road,BHC oja idioma,7.2021992,4.8758267,uuid:d24ce38e-f61c-4d7f-a04e-053f097b3a30
7.2004342,4.8581761,temporary_post,Ondo,Ile Oluji/Okeigbo,Ileoluji 3,Skyway,BHC ojaidioma ,7.2004634,4.8583441,uuid:b6434cc3-4b81-4a76-b372-abf14c2004fe
7.2061805,4.8749066,temporary_post,Ondo,Ile Oluji/Okeigbo,ILE OLUJI WARD 3,OKE PAADI,BHC OJA IDI OMA,7.2061576,4.8749227,uuid:ecac82b3-aff0-43aa-abf9-8cc3738de5c5
5.3205051,8.3488265,temporary_post,Cross River,Akamkpa,Uyanga,Iwuru,HC Iwuru,5.3091933,8.3543467,uuid:73f3ff33-54e1-4d72-808d-c0aa613dbd38
5.7305561,6.8895583,temporary_post,Imo,Oru East,ETITI/ABIA.,AMAIMO.,MCH OMUMA,5.7300462,6.8883766,uuid:53adb3f1-1fee-4076-8ded-664904004836
6.6903812,8.797803,temporary_post,Cross River,Ogoja,URBAN WARD 1,ST ALBERT CATHOLIC CHURCH ARMY BARRCKS OGOKA,MRS ARMY BARRACKS,6.690413,8.7977694,uuid:c387d282-6ceb-403f-a5ce-5975b92b576c
6.6025836,8.7907769,temporary_post,Cross River,Ogoja,URBAN Ward1,Ndock Junction,PHC Ogboja,6.6026211,8.7908947,uuid:7c3c7cb3-7914-4372-aec6-0d755ee6bf2a
6.5470291,8.884445,temporary_post,Cross River,Ogoja,MbUbe West1,Odamagbuju,Ekamtak PHC,6.5469827,8.8844563,uuid:2775501d-e84b-4b8a-8d1e-2ccf8178420c
6.5445082,8.8831972,temporary_post,Cross River,Ogoja,Mbube West1,Bekwe,PHC Ekamtak,6.5445145,8.8830242,uuid:05215038-f7eb-4943-bc7f-f2da8edc05ef
6.568942,8.9373069,temporary_post,Cross River,Ogoja,Mbube East2,Aragban Uka,Aragban PHC,6.5689251,8.9374049,uuid:331381b0-cab3-4247-baaf-1975d2e73afa
6.5609985,8.868988,temporary_post,Cross River,Ogoja,Mbube West2,Akpante,Odaje Health centre,6.560993,8.868918,uuid:d8c7a17c-6811-4664-859d-dda3e6c17365
6.954325,7.364695,temporary_post,Enugu,Igbo-Eze-South,ITCHI UWALI,UMUOGBU,HEALTH POST UMUOGBU,6.954278333,7.364613333,uuid:e5ee748d-a5c0-468d-8c92-dbae64b3546e
6.717578333,8.78533,temporary_post,Cross River,Yala,Okuku,Itate,Itate Health Post,6.717975,8.785136667,uuid:c1406c4c-3053-4aaa-bc81-b7276b66e2a3
6.0664428,8.3323076,temporary_post,Cross River,Obubra,Urban Ward,One man country,MCH,6.0663869,8.3322828,uuid:7ae883e2-8a92-4b51-b470-c33972347a33
6.946936667,7.419328333,temporary_post,Enugu,Igbo-Eze-South,IHEAKPU 2,CPS ISIENU NEKE,PHCC IHEAPKU AGU,6.947076667,7.41923,uuid:69f65eca-ab9c-4ee4-8085-e1c53b759313
6.0503164,8.3455172,temporary_post,Cross River,Obubra,Urban Ward,Okuruke,MCH,6.0502984,8.3454867,uuid:a34a301c-8438-4ab4-8865-6bd5166ceeeb
6.0377984,8.3468138,temporary_post,Cross River,Obubra,Urban Ward,Uwakande 2,Owakande 2 Health Post,6.0377981,8.3468012,uuid:81fdeecb-8e10-4275-95a2-0d717bfeb937
7.9505255,4.988171,temporary_post,Osun,Ifedayo,Aworo 6,Odoare,"Comprehensive Health Center, Oke Ila Orangun",7.9506542,4.9886323,uuid:8f808244-ce71-4ee1-85a8-fafb00b52a93
5.6198743,8.1023908,temporary_post,Cross River,Biase,Akpet/Abini,Unek,"Health  Post, Akpet",5.6198534,8.102313,uuid:38233932-299b-4cf3-8a65-7d1e54292687
5.6180379,8.0999559,temporary_post,Cross River,Biase,Akpet/Abini,Uveri,Imam Health  Post,5.6180283,8.0999306,uuid:1daae332-528b-4cf5-bd07-81c6dd3a6dcf
7.950585,4.98871,temporary_post,Osun,Ifedayo,Aworo 6,Abajola,Ilupeju PHC,7.9506358,4.9888184,uuid:660343ad-64a0-44d6-a48a-b1b0ad7be10c
6.9880984,7.3985455,temporary_post,Enugu,Igbo-Eze-North,Ozzi 7,Upper Iweka,Umuida Health Centre,6.9823723,7.3903747,uuid:8a6b406e-a9c5-4b40-9718-b981b6c9f7d1
6.648148,8.7927,temporary_post,Cross River,Ogoja,Urban ward 2,Ogboja,Ogboja PHC,6.629708,8.780085,uuid:ffe3c12e-c05f-4cec-a211-c50a65321612
6.625132,8.785812,temporary_post,Cross River,Ogoja,Urban ward 2,Njaman,PHC Ogboja,6.625456,8.786157,uuid:5e38cbae-a107-41c3-8885-da0afadc0b79
6.654172,8.807165,temporary_post,Cross River,Ogoja,Urban ward 1,Umuruya,Ishibori,6.653529,8.806131,uuid:35086fa5-e9c9-4131-9b45-433c48f651fb
6.469163,8.72564,temporary_post,Cross River,Ogoja,Ekajuk ward 2,Awinwinghi,Awinwinghi,6.469113,8.725823,uuid:93593fd2-a104-42d1-a417-0bbba68ef06c
7.064500297,2.901460994,temporary_post,Ogun,Ado Odo/Ota,Eggua,Igan-Alade,Health centre Igan-Alade,7.062021643,2.902305722,uuid:507720a3-2bf2-45e2-9af4-cbec5ce4f6f3
7.215669765,2.819693852,temporary_post,Ogun,Yewa North,Ijoun,Okutagogoro,Ijoun model health centre,7.196873473,2.832860313,uuid:fd2908c9-9fe5-4644-83e9-d17f92f50a6e
6.8599909,7.4521888,temporary_post,Enugu,Udenu,ORBA 1,OMUGOJI,ARGON PHC,6.8598297,7.4521645,uuid:9de0e493-3c6c-4295-b4fd-45803fd66546
6.8643409,7.4380536,temporary_post,Enugu,Udenu,ORBA 1,OHAGU,ARGON PHC,6.8642594,7.4380573,uuid:25418d68-25cd-451c-b64d-8a3ee94346d7
6.855634,7.4597787,temporary_post,Enugu,Udenu,ORBA 1CENTRAL SCHOOL ,ENUGU ROAD ,ORBA 1CENTRAL SCHOOL ,6.8556613,7.459832,uuid:8cfd1fcf-afef-43be-9a36-29a81f707d3b
4.833996418,6.271194971,temporary_post,Bayelsa,Ogbia,Otuokpoti,Otuokpoti,Basíc health centre Otuokpoti,4.835532026,6.271434693,uuid:ef891559-d9bc-4da1-99b1-2c6be8021f81
4.668215723,6.313493166,temporary_post,Bayelsa,Ogbia,Oloibiri,Oloibiri,CHC Oloibiri,4.667811068,6.313170449,uuid:f8c95802-db35-41b5-904f-425cc142ebef
4.80451583,6.376705821,temporary_post,Bayelsa,Ogbia,Kolo ward,Kolo,Comprehensive Health Centre Kolo,4.804337669,6.376233902,uuid:f26d1c7b-1c1e-471a-903f-19e9160359b6
4.808647243,6.376302912,temporary_post,Bayelsa,Ogbia,Kolo ward,Kolo,CHC Kolo,4.8090488,6.376792747,uuid:d0873c98-25f3-44e4-b651-923a0db5cead
5.6932973,8.0183121,temporary_post,Cross River,Biase,Agwagwune,Plantation,Temp post,5.7097203,8.0294524,uuid:9644e8b3-dfbe-4326-b780-7ade79abab72
5.7382418,8.0412853,temporary_post,Cross River,Biase,Agwagwune ,Etu- bam,Special centre,5.7425328,8.0433794,uuid:336888fb-36d4-40a3-aecb-0d9e17efcffc
7.795637,6.7053149,temporary_post,Kogi,Lokoja,A,Muslim community ,PC lokongoma ,7.7956777,6.7051953,uuid:b40b8164-cc43-44f1-bf2d-e48fc201fee0
6.1736153,6.6309112,temporary_post,Delta,Oshimili North,Umueze,"Aniokwe, umuwa etc",CHC ogboli,6.1736153,6.6309112,uuid:5948914a-ee38-44c1-b876-dbcd321dc7c9
6.1771076,6.6415979,temporary_post,Delta,Oshimili North,Umueze,"Aniokwe, umuwai extension.","CHC, Ogboli",6.1736153,6.6309112,uuid:a449e1f0-db08-4822-b5cc-2feb84eeb57d
6.1839509,6.9818641,temporary_post,Anambra,Njikoka,Abagana3,Eziachala,MCH,6.1838709,6.9820125,uuid:bf25375e-ca72-448d-81ac-92093143227d
6.169509,6.9925452,temporary_post,Anambra,Njikoka,Nimo 3,"Uruzu, Bekee","General hospital, Nimo",6.1694762,6.9925952,uuid:059196d6-033e-4bcf-be4c-6d9c53889534
7.4806332,4.3513606,temporary_post,Osun,Ayedade,Otun olufin,Bank area,Okeelu PHC,7.478846,4.3491361,uuid:83f83174-99b2-43a2-8970-2c9e4323c9fa
7.4776191,4.3447678,temporary_post,Osun,Ayedade,Otun olufi,Abekoko,Okeelu MDGs,7.47766,4.344732,uuid:2e133e07-448c-4e79-934a-4bd5adb48b9d
7.4820411,4.3491413,temporary_post,Osun,Ayedade,Otun olufi,Oke offa,Okeelu PHC,7.482034,4.3490789,uuid:f8c14947-91ae-467d-a89d-a1bae5ee673e
5.740833333,5.985741667,temporary_post,Delta,Ethiope East,Eku,Old Sapele road,Orhono PHC,5.740861667,5.985973333,uuid:857fcd5b-76f1-406a-b2c5-eddc6d4e28e1
6.2089244,7.6521021,temporary_post,Enugu,Nkanu East,NARA 1,IMAMA/OBODO OJA,NARA HEALTH CENTRE,6.2089129,7.6521048,uuid:18c022c9-981b-4eae-af12-b6e87bd06440
5.0126895,8.2854211,temporary_post,Cross River,Odukpani,Greek Town 2,Ikot Ibok,PHC Urua Uyo,5.0126895,8.2854211,uuid:b40a4a15-3a3d-4fd1-a3de-4aa547ae931c
4.7881647,6.9801231,temporary_post,Rivers,Port-Harcourt,Eagle Island Nkpolu ward 17,Sand Field,RST,4.7823783,6.9834391,uuid:c4a95533-2396-4921-b6d6-9edebef7f911
7.4948367,4.4352638,temporary_post,Osun,Ife North,Asipa/Akinlalu,Akinlalu market,Akinlalu phc,7.4893371,4.4202382,uuid:bfd2488f-ec02-4386-949a-d15859644cdd
4.7871421,6.9958347,temporary_post,Rivers,Port-Harcourt,Ward 14 Mgbumdukwu,Akwuzu,PHC Mgbundukwu,4.7871421,6.9958347,uuid:8258323d-93d5-4cdf-8606-660ac931e9f5
4.7796611,6.9831982,temporary_post,Rivers,Port-Harcourt,Ward 17,Andoni Rd,Rst,4.7796611,6.9831982,uuid:f15de3b5-fb19-48bd-b253-37793f179c9b
4.9524123,8.3177298,temporary_post,Cross River,Odukpani,Creek Town 1,Otung,PHC Creek Town,4.9525733,8.3177042,uuid:8bd5a2c6-cc2e-4df4-9a6f-ab94af0ee79c
6.6704162,8.8580479,temporary_post,Cross River,Bekwarra,Ugboro ward ,Ushanaka,PHC UGBORO ,6.670383,8.8580327,uuid:c9b27493-8c15-4d84-833f-ea7b0f09962a
6.6075791,8.8694721,temporary_post,Cross River,Bekwarra,Okpeche ward ,Okangaji,Agiga health post ,6.6076466,8.8694384,uuid:fe5fbb76-6e7f-4a8f-8835-3447ad91d211
6.6073065,8.8609236,temporary_post,Cross River,Bekwarra,Okpeche ward ,Ijala,PHC Okpeche ,6.6072906,8.8608778,uuid:d33f3c62-35b0-406a-91c7-d18dd679ad7f
6.6889056,8.8777714,temporary_post,Cross River,Bekwarra,Ibiragidi ward ,Anyikang road side ,Anyikang health center ,6.6889401,8.8777126,uuid:c037d8c0-3058-46a4-a683-795189fe82c1
6.6762566,8.909,temporary_post,Cross River,Bekwarra,Ibiragidi Ward ,Cyclist park ,Ebegang health center ,6.6762195,8.9089476,uuid:04c32b56-5026-4f24-b2c9-afb5e26fe34e
6.7601036,8.9476299,temporary_post,Cross River,Bekwarra,Betem ward ,Olokpa 2,Akpakpa health post ,6.7600873,8.9475548,uuid:db7b358a-981d-4745-b47d-1fc8b7dbcdf2
6.2885335,6.0399305,temporary_post,Edo,Orhionmwon,Abiokunla,Abudu and iru,It and abudu phc,6.2879872,6.0186405,uuid:079d3da6-1234-4135-8f94-fab60004d732
8.058385,5.7541817,temporary_post,Kogi,Yagba East,EJUKU,ANKU,BHC EJUKU,8.0583372,5.7543308,uuid:e8a630a8-cd8d-45d2-a4a8-af8e0e3e7a55
8.2680279,5.7080947,temporary_post,Kogi,Yagba East,AREDU,IDDO,CHC IDOFFIN,8.2671797,5.7097855,uuid:36a093fe-48f8-4646-91ce-cca4506dfa1d
8.255861667,5.841221667,temporary_post,Kogi,Yagba East,OKEMETA,MOPO,BHC MOPO,8.255871667,5.841295,uuid:7520dc7b-8184-4635-8d50-429ef5a0a40a
8.2872379,5.8128667,temporary_post,Kogi,Yagba East,MAKUTU 2,OKEBUKUN,PHC MAKUTU 1,8.2875397,5.812747,uuid:b694e4d0-9d02-47be-8388-d504c5664764
7.8324358,4.4934265,temporary_post,Osun,Irepodun,Oke afolu,Bolorunduro,Bolorunduro,7.8320658,4.486257,uuid:ef831b76-fb91-42a3-aa08-c210bc513537
7.8485153,4.4806019,temporary_post,Osun,Orolu,Ooye,Lofin tola,Lofin tola,7.8485153,4.4806019,uuid:3fc451d1-2f2f-4cb0-9837-e90109a49a5c
7.8485153,4.4806019,temporary_post,Osun,Orolu,Osun eesa,Osun eesa,Osun eesa,7.8485153,4.4806019,uuid:43c22198-2c7c-47dc-8f11-bec125f68250
7.8320658,4.486257,temporary_post,Osun,Irepodun,Oloyan,Ojomu,Ojomu,7.8320658,4.486257,uuid:27dc538f-bded-4572-8f0d-603327578a0e
6.9018891,7.5053372,temporary_post,Enugu,Udenu,Obollo Afor,Ohullor,NA,6.9019747,7.5053648,uuid:064260cf-3f9a-4ebb-ba1c-59eefabd3f80
6.70852,7.031036,temporary_post,Enugu,Uzo-Uwani,Uvuru,Okasibi,Uvuru hc,6.70852,7.031036,uuid:f780effa-f2fd-486d-8670-3d2e749db4ce
6.8056627,7.5637971,temporary_post,Enugu,Nsukka,Eha-Ediagu,Amundi-Agu,Ehandiagu Health Centre,6.8055509,7.5640974,uuid:c214b091-fafa-4376-aa9b-a8d8eca54727
4.7849137,8.0519344,temporary_post,Akwa Ibom,Nsit Atai,Eastern Nsit 2,Ikot Ubokudom,Village hall,4.7856352,8.0533632,uuid:15643c52-fe00-4906-b5ba-82e21c996663
4.8793858,8.0429259,temporary_post,Akwa Ibom,Nsit Atai,Eastern Nsit 4,Ndon Omum,School,4.8795733,8.0431121,uuid:45399ff7-4155-4b7c-aa58-9ef971a60320
4.85097,8.0404212,temporary_post,Akwa Ibom,Nsit Atai,Eastern Nsit 6,Ikot Ebita,Village head's compound,4.8509206,8.0404964,uuid:222e2bd5-60dd-47b1-b727-3603d92b636c
4.7405475,8.1338784,temporary_post,Akwa Ibom,Urue Offong/Oruko,Urue Offong Ward 5,Eyeduk,MPHC Okossi,4.7404231,8.1337948,uuid:7661aaf2-2fad-41fd-b45a-ca09479dcfad
7.4985955,5.0634456,temporary_post,Ekiti,Ekiti South-West,Odo Igbara,Ojumu,"Basic Health Centre, Igbara Odo",7.4984895,5.0634152,uuid:a0718cd6-e3d9-4769-bef0-03542f56f6fd
4.817103,7.0117667,temporary_post,Rivers,Port-Harcourt,8,Orochiri,Temporary fixed post,4.8171104,7.0108342,uuid:9b6bf004-4db9-4b75-a1d8-7ded739b5e5d
4.8171363,7.0114051,temporary_post,Rivers,Port-Harcourt,8,Hilltop Road,Temporary fixed post,4.8172159,7.0120817,uuid:f2345047-64b5-4a84-94f3-c1d79a5a6cc6
4.6830252,7.7406522,temporary_post,Akwa Ibom,Mkpat Enin,Ukpum Minya Ward 3,Ikot obiokoi,Cottage hospital ikot Abia,4.6829467,7.7406733,uuid:818c6731-70cf-428d-b042-8e7bb7e981de
4.8261098,8.2337899,temporary_post,Akwa Ibom,Oron,Ward 5,Idua assang,H/P idua assang,4.8262818,8.2336991,uuid:04620f8e-fb98-4c32-823e-83d1843c61c2
4.7689883,8.19217,temporary_post,Akwa Ibom,Urue Offong/Oruko,Urue Offong Ward 1,Okuko Eyosio,PHC Oyuko Ibighi,4.7688244,8.1921721,uuid:59aa27c9-77e8-4208-a63b-acf580cdabd0
4.7225267,8.1185542,temporary_post,Akwa Ibom,Urue Offong/Oruko,Urue Offong Ward 4,Ikpe,PHC Mbokpu Eyokan,4.722625,8.118555,uuid:7205b4c3-6d42-40f1-ae3f-214cb8c58a01
4.7456335,8.1367283,temporary_post,Akwa Ibom,Urue Offong/Oruko,Urue Offong Ward 5,Okossi,MPHC Okossi,4.7458565,8.1367557,uuid:8029509d-0eeb-4314-87d0-393fb1f341fb
4.7213156,8.139178,temporary_post,Akwa Ibom,Urue Offong/Oruko,Urue Offong Ward 4,Mbokpu Eyokan,PHC Mbokpu Eyokan,4.7212208,8.1391258,uuid:e7d4cc3c-6731-4faf-9d3c-62ed5a0c7f5b
6.3700193,5.6198731,temporary_post,Edo,Egor,Uselu 2,Edaiken,Eguaedaiken Comprehensive HC ,6.3706793,5.6190739,uuid:5d88b97f-5661-47ab-b13f-eb36d370743f
4.7188768,8.1764582,temporary_post,Akwa Ibom,Urue Offong/Oruko,Oruko Ward 7,Udung Etta,GH Oruko,4.7189109,8.1764873,uuid:d1ef8c72-ed31-440f-a32e-ede96ebc78bc
5.721528,7.1305464,temporary_post,Imo,Nwangele,Unuchioke,Umuchioke,Umuchioke hall,5.7215279,7.1305738,uuid:36be4a81-68c7-488c-9565-afe64e785911
7.5356446,4.4541143,temporary_post,Osun,Ife North,Moro,Rara road,Moro PHC,7.535718,4.4540822,uuid:9cfd98d4-820f-4493-b4c1-3359c463fd7a
7.4624014,4.4145747,temporary_post,Osun,Ife North,Asipa/Akinlalu,Ajegunle/Akinlalu,Akinlalu PHC,7.4622062,4.4144994,uuid:25133747-e46f-4729-a4f8-579cfee618f2
5.1000783,6.8174235,temporary_post,Rivers,Ikwerre,Ward 3,Aguguigbo,MPHC ELELE,5.1005083,6.8175633,uuid:e1ec28a5-214e-4feb-8130-175511f8cb62
7.2430093,3.0348419,temporary_post,Ogun,Yewa North,Ayetoro,Ayetoro 2,Temporary ,7.232475,3.1183233,uuid:c22b1aba-7d80-4e11-8cc4-b3f74bda05d6
4.7368517,8.1685133,temporary_post,Akwa Ibom,Urue Offong/Oruko,Oruko Ward 9,Eyulor,PHC Ukuda,4.7366996,8.16853,uuid:b2a99184-b5fe-4e38-adc7-b1f23332cfcd
4.7516457,8.1499149,temporary_post,Akwa Ibom,Urue Offong/Oruko,Urue Offong Ward 5,Atte,MPHC Okossi,4.751523,8.149822,uuid:59ac15db-3561-4795-a2db-dc62c33e80d9
7.856331667,4.477433333,temporary_post,Osun,Orolu,Owuka,Alata,Owuka PHC,7.856236667,4.477378333,uuid:a4147e21-d2f9-48bb-8620-7b9909bd0cc3
7.856045,4.47729,temporary_post,Osun,Orolu,Owuka,Baba owuka,Owuka PHC,7.856085,4.477601667,uuid:92469120-c85f-4251-8ba5-f1a995af3859
7.863455,4.477368333,temporary_post,Osun,Orolu,Olufon,AUB,Ile olola,7.86343,4.477283333,uuid:014209d7-36c7-45fc-b2e0-a89a69334d72
4.7931856,6.9982148,temporary_post,Rivers,Port-Harcourt,13,Nsuka,Temporary post,4.793123,6.9981875,uuid:a4f7c368-2848-4fff-90c3-45dfa6947928
4.8172383,7.0121917,temporary_post,Rivers,Port-Harcourt,9,.Oroworukwo,Temporary post,4.8125496,7.0089302,uuid:59c5b954-c719-4ff8-9a0e-c47aec01f2af
4.8132482,7.008387,temporary_post,Rivers,Port-Harcourt,9,Oroworukwu,Temporary post,4.8135249,7.0084452,uuid:dc6c2dd5-d70a-4a12-8017-1ad604b862b4
7.7848393,4.5275099,temporary_post,Osun,Olorunda,Sabo,Sabo,Phc Sabo,7.7851718,4.5326674,uuid:e48cb24e-8e5a-4561-b4d2-2fbfda089fcc
7.8475232,4.4833045,temporary_post,Osun,Orolu,Ooye,Ooye,Phc Ooye,7.8478186,4.4825424,uuid:834fd969-8581-46eb-9877-f19ba5d35e48
7.8481639,4.4793287,temporary_post,Osun,Odo Otin,Ekusa,Ekusa,Phc Ekusa,7.8482031,4.4793128,uuid:5fff0849-2fb6-4e7d-a3ba-c99f4a69788b
4.6595529,8.0508253,temporary_post,Akwa Ibom,Esit Eket,Ikpa,Idung okposin,Ikpa,4.6596746,8.0505865,uuid:91df96ca-f224-4bc8-93d9-a5cbb5756299
6.5811084,8.8727642,temporary_post,Cross River,Ogoja,Mbube west ward2,Adagom,Health post Adagom,6.5812994,8.8726278,uuid:0694166e-21e0-4b08-9794-e11e8209ad3e
6.5608321,8.8691356,temporary_post,Cross River,Ogoja,Mbube west ward2,Nkpekitte2,Health center Nkpekitte2,6.5608674,8.868985,uuid:f31faaec-aae9-4766-8d27-6866cc3c1093
6.5926683,8.731575,temporary_post,Cross River,Ogoja,Nkumi ibo,Nwarranty/london1/aladin,Health post nwarranty,6.5928879,8.7315037,uuid:a84a50dc-73bd-470d-b38e-14bf08cb733c
7.2054512,4.8717669,temporary_post,Ondo,Ile Oluji/Okeigbo,Ileoluji 1,Obama st,CHC Ileoluji ,7.2054512,4.8717669,uuid:1df1abe7-0215-459d-bcd1-a9639efa3f9d
7.2054512,4.8717669,temporary_post,Ondo,Ile Oluji/Okeigbo,Ileoluji 1,Oke Otunba ,chc Ileoluji ,7.2054512,4.8717669,uuid:d692ef44-827d-4fda-91d7-f5187fd2e755
